Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-03,12-58-01,71037.3355445,206.0,949.957709612
2015-12-03,13-00-01,99269.0654378,257.0,949.77315175
2015-12-03,13-02-01,195942.814219,316.0,949.501587734
2015-12-03,13-04-01,274948.093271,316.0,949.142993835
2015-12-03,13-06-01,285994.069533,909.0,948.697339283
2015-12-03,13-08-01,294059.45448,920.0,948.164586785
2015-12-03,13-10-00,230384.340708,891.0,947.550218865
2015-12-03,13-12-00,226932.113028,891.0,946.843862476
2015-12-03,13-14-01,273582.990733,906.0,946.043284346
2015-12-03,13-16-01,230066.292946,874.0,945.161660563
2015-12-03,13-18-00,232678.456302,851.0,944.201115673
2015-12-03,13-20-00,231831.860121,846.0,943.145446492
2015-12-03,13-22-01,231000.56891,830.0,941.992406014
2015-12-03,13-24-01,240500.201415,828.0,940.7609933
2015-12-03,13-26-01,259096.629031,788.0,939.441985528
2015-12-03,13-28-01,215109.522009,793.0,938.03532791
2015-12-03,13-30-01,49649.6973547,169.0,936.540969821
2015-12-03,13-32-01,50919.7826333,174.0,934.958865952
2015-12-03,13-34-01,51484.1488978,185.0,933.288976837
2015-12-03,13-36-01,78312.6033133,188.0,931.53127223
2015-12-03,13-38-01,86681.27748,225.0,929.685728788
2015-12-03,13-40-01,71513.9539289,186.0,927.752333307
2015-12-03,13-42-01,62479.58158,181.0,925.731083154
2015-12-03,13-44-00,107432.678491,192.0,923.639925807
2015-12-03,13-46-01,104748.839687,403.0,921.425065854
2015-12-03,13-48-00,96299.2238378,211.0,919.159756837
2015-12-03,13-50-01,152075.201792,227.0,916.767902432
2015-12-03,13-52-01,236125.374194,893.0,914.307770978
2015-12-03,13-54-01,244367.296199,823.0,911.760039021
2015-12-03,13-56-00,218453.876217,870.0,909.147121376
2015-12-03,13-58-01,137297.32515,870.0,906.402166063
2015-12-03,14-00-01,195949.223911,330.0,903.592264271
2015-12-03,14-01-01,253007.316921,596.0,902.154632517
2015-12-03,14-02-01,210221.503388,596.0,900.695239537
2015-12-03,14-03-01,215997.517568,596.0,899.214106233
2015-12-03,14-04-01,197387.080348,596.0,897.711254647
2015-12-03,14-05-01,138845.572131,596.0,896.186706929
2015-12-03,14-06-01,221165.671531,596.0,894.640489464
2015-12-03,14-07-00,95909.9594178,213.0,893.098935925
2015-12-03,14-08-01,55464.8876711,206.0,891.483145391
2015-12-03,14-09-00,41609.6710911,202.0,889.899101107
2015-12-03,14-10-00,42571.2759955,192.0,888.266826368
2015-12-03,14-11-01,47819.5550178,188.0,886.585274028
2015-12-03,14-12-00,67278.40328,188.0,884.937712115
2015-12-03,14-13-01,85543.8747933,209.0,883.212475433
2015-12-03,14-14-01,107466.664676,269.0,881.493908633
2015-12-03,14-15-01,99730.6914356,267.0,879.753943115
2015-12-03,14-16-00,94558.5150844,250.0,878.022145263
2015-12-03,14-17-03,98317.5544133,209.0,876.150172559
2015-12-03,14-18-01,143568.202129,209.0,874.406022551
2015-12-03,14-19-01,241282.292587,795.0,872.580835307
2015-12-03,14-20-01,243409.839979,795.0,870.73444385
2015-12-03,14-22-01,157286.509867,791.0,866.97821512
2015-12-03,14-24-01,84628.7079417,247.0,863.137688377
2015-12-03,14-26-01,62483.9630305,250.0,859.213236474
2015-12-03,14-28-01,55421.0011694,257.0,855.205250523
2015-12-03,14-30-01,46557.6581333,247.0,851.114145285
2015-12-03,14-32-01,48778.0266555,244.0,846.940351092
2015-12-03,14-34-01,83157.44554,244.0,842.684319139
2015-12-03,14-36-01,70045.5610467,212.0,838.346520113
2015-12-03,14-38-01,68006.3883538,176.0,833.927444141
2015-12-03,14-40-01,44622.2427004,178.0,829.427600694
2015-12-03,14-42-01,34874.3394867,214.0,824.847516993
2015-12-03,14-44-00,28678.9452611,246.0,820.226903014
2015-12-03,14-46-01,54447.5314972,267.0,815.448847418
2015-12-03,14-48-00,81466.7525528,272.0,810.671881091
2015-12-03,14-50-01,75779.0685222,276.0,805.736044582
2015-12-03,14-52-01,45608.3690111,269.0,800.763368768
2015-12-03,14-54-01,40387.3871155,258.0,795.714026572
2015-12-03,14-56-01,46054.5340422,258.0,790.58867906
2015-12-03,14-58-00,61000.1035933,272.0,785.431653856
2015-12-03,15-00-01,77578.5879267,301.0,780.112704732
2015-12-03,15-02-01,102068.113891,325.0,774.76349205
2015-12-03,15-04-01,87528.4602734,308.0,769.341100291
2015-12-03,15-06-01,72812.4455978,315.0,763.846285509
2015-12-03,15-08-01,78828.5151867,318.0,758.279816248
2015-12-03,15-10-00,145201.745339,322.0,752.689748849
2015-12-03,15-12-01,116467.494896,318.0,746.935084762
2015-12-03,15-14-01,124303.439581,332.0,741.158450063
2015-12-03,15-16-01,140150.063594,339.0,735.313421542
2015-12-03,15-18-01,242578.80986,390.0,729.400855782
2015-12-03,15-20-01,287863.025271,761.0,723.421628613
2015-12-03,15-22-01,292027.306707,783.0,717.376633103
2015-12-03,15-24-01,239976.765934,786.0,711.266779485
2015-12-03,15-26-01,211232.34304,742.0,705.09299503
2015-12-03,15-28-01,102608.126492,325.0,698.856221905
2015-12-03,15-30-00,74005.5634022,323.0,692.61016873
2015-12-03,15-32-00,73986.8474178,297.0,686.250829463
2015-12-03,15-34-01,33119.998064,205.0,679.77768487
2015-12-03,15-36-00,28116.9678578,139.0,673.352978877
2015-12-03,15-38-00,13013.6110578,123.0,666.816506687
2015-12-03,15-40-01,10491.9530596,120.0,660.16787316
2015-12-03,15-42-01,16421.1307975,100.0,653.518045236
2015-12-03,15-44-01,19173.7149284,105.0,646.813387023
2015-12-03,15-46-01,23659.4893952,116.0,640.054992381
2015-12-03,15-48-01,21293.8477796,118.0,633.24397154
2015-12-03,15-50-01,31641.732336,134.0,626.381448708
2015-12-03,15-52-01,36949.1695502,147.0,619.468571306
2015-12-03,15-54-00,41656.0474613,156.0,612.564713168
2015-12-03,15-56-01,48320.9154524,153.0,605.496398442
2015-12-03,15-58-00,36954.3520199,120.0,598.498467448
2015-12-03,16-00-00,28651.8564567,90.0,591.396290794
2015-12-03,16-01-01,28310.2548645,83.0,587.768912873
2015-12-03,16-02-01,23488.2651711,81.0,584.189964584
2015-12-03,16-03-01,16842.1382311,84.0,580.600226306
2015-12-03,16-04-00,12206.7158789,84.0,577.059946733
2015-12-03,16-05-01,13367.0213622,84.0,573.389006959
2015-12-03,16-06-01,15249.02903,84.0,569.76784204
2015-12-03,16-07-01,17632.6912856,83.0,566.136519422
2015-12-03,16-08-01,18164.7142911,79.0,562.495199734
2015-12-03,16-09-01,18581.1439422,76.0,558.844044606
2015-12-03,16-10-01,18053.2311189,72.0,555.18321671
2015-12-03,16-11-01,19399.3607822,69.0,551.512879733
2015-12-03,16-12-01,19190.2095378,67.0,547.833195922
2015-12-03,16-13-01,19417.0192156,67.0,544.14433596
2015-12-03,16-14-01,19908.3624833,65.0,540.446464142
2015-12-03,16-15-00,20265.3290633,62.0,536.801598096
2015-12-03,16-16-01,17393.339272,54.0,533.024357214
2015-12-03,16-17-00,15737.2444391,44.0,529.362594204
2015-12-03,16-18-00,9568.80375111,35.0,525.630500902
2015-12-03,16-19-01,4997.09377111,28.0,521.827836774
2015-12-03,16-20-01,2392.54552711,26.0,518.07945156
2015-12-03,16-22-00,2366.15969733,26.0,510.62220963
2015-12-03,16-24-01,3783.67007444,28.0,503.009523382
2015-12-03,16-26-00,4828.72277278,28.0,495.494464349
2015-12-03,16-28-01,5034.42593556,25.0,487.825879572
2015-12-03,16-30-01,5006.91423644,25.0,480.195023381
2015-12-03,16-32-01,5303.19005556,23.0,472.540103945
2015-12-03,16-34-01,4808.49987129,18.0,464.862610457
2015-12-03,16-36-00,3433.52639417,16.0,457.228294853
2015-12-03,16-38-01,2909.35288444,14.0,449.445971086
2015-12-03,16-40-00,3360.30118861,14.0,441.774433682
2015-12-03,16-42-00,3418.37454194,14.0,434.022066886
2015-12-03,16-44-00,3237.4302775,12.0,426.254848039
2015-12-03,16-46-01,3058.26100067,11.0,418.409489733
2015-12-03,16-48-01,3146.37572111,11.0,410.617306139
2015-12-03,16-50-01,2651.19241564,9.0,402.815153538
2015-12-03,16-52-00,2123.1952504,7.0,395.069812327
2015-12-03,16-54-00,1788.38381813,7.0,387.252782632
2015-12-03,16-56-01,1737.62498227,7.0,379.365626647
2015-12-03,16-58-01,1871.50887147,5.0,371.54044804
2015-12-03,17-00-01,1458.51978822,5.0,363.713839062
2015-12-03,17-02-00,1517.12470707,5.0,355.952784492
2015-12-03,17-04-01,1758.74190493,7.0,348.063447139
2015-12-03,17-06-01,1838.69869,7.0,340.243285489
2015-12-03,17-08-01,1936.23149413,7.0,332.428943027
2015-12-03,17-10-00,2034.02256693,7.0,324.687312474
2015-12-03,17-12-00,2506.06023111,7.0,316.890174984
2015-12-03,17-14-00,2295.23136973,6.0,309.104554554
2015-12-03,17-16-01,1988.14101522,5.0,301.26771019
2015-12-03,17-18-00,1983.82275167,5.0,293.575750854
2015-12-03,17-20-01,1774.09958373,5.0,285.772181583
2015-12-03,17-22-00,1701.39618611,5.0,278.117008346
2015-12-03,17-24-01,1133.79408356,5.0,270.35503917
2015-12-03,17-26-01,967.314892111,5.0,262.681136757
2015-12-03,17-28-00,947.946587289,5.0,255.096857041
2015-12-03,17-30-00,1059.21611344,5.0,247.476939576
2015-12-03,17-32-01,1120.545318,5.0,239.824381816
2015-12-03,17-34-01,1020.05854811,5.0,232.268006941
2015-12-03,17-36-01,1183.80527722,5.0,224.746803469
2015-12-03,17-38-00,1303.76932878,5.0,217.325391912
2015-12-04,08-20-01,128102.783982,204.0,247.308262211
2015-12-04,08-22-01,129359.243684,213.0,254.922912175
2015-12-04,08-24-01,129975.267148,211.0,262.565710811
2015-12-04,08-26-01,131167.960153,214.0,270.23443806
2015-12-04,08-28-02,132108.125724,225.0,277.991113847
2015-12-04,08-30-01,132646.209586,227.0,285.641011478
2015-12-04,08-32-00,129948.465031,237.0,293.31009776
2015-12-04,08-34-01,131130.072967,223.0,301.125679407
2015-12-04,08-36-01,131311.856971,227.0,308.892164583
2015-12-04,08-38-01,128873.508178,221.0,316.672079823
2015-12-04,08-40-01,115256.817349,179.0,324.463461926
2015-12-04,08-42-01,116993.964754,178.0,332.264380594
2015-12-04,08-44-01,118064.582672,178.0,340.072926695
2015-12-04,08-46-01,123316.514862,220.0,347.887226893
2015-12-04,08-48-01,121811.643947,216.0,355.705432103
2015-12-04,08-50-01,115765.564014,190.0,363.525721814
2015-12-04,08-52-01,110879.884203,155.0,371.34629271
2015-12-04,08-54-01,105474.183669,149.0,379.165373603
2015-12-04,08-56-01,106277.946274,151.0,386.981214229
2015-12-04,08-58-01,109734.093712,172.0,394.792087144
2015-12-04,09-00-01,115634.6457,195.0,402.596287143
2015-12-04,09-02-01,116351.871954,204.0,410.392130667
2015-12-04,09-04-01,114963.384992,200.0,418.177957865
2015-12-04,09-06-01,149321.030969,234.0,425.952121679
2015-12-04,09-08-01,152988.555229,242.0,433.713003088
2015-12-04,09-10-01,158278.885976,267.0,441.459000195
2015-12-04,09-12-02,163175.381473,281.0,449.252869329
2015-12-04,09-14-01,164938.708207,309.0,456.900033177
2015-12-04,09-16-01,125805.158236,190.0,464.591958266
2015-12-04,09-18-01,95068.3496467,185.0,472.262782071
2015-12-04,09-20-01,101675.750393,212.0,479.910996441
2015-12-04,09-22-01,140453.853271,327.0,487.535111192
2015-12-04,09-24-01,172994.667397,374.0,495.133653796
2015-12-04,09-26-01,178437.200444,405.0,502.705169235
2015-12-04,09-28-00,217456.274176,455.0,510.185485466
2015-12-04,09-30-01,179053.507922,501.0,517.761387556
2015-12-04,09-32-01,177560.777111,489.0,525.243263856
2015-12-04,09-34-01,173710.8301,459.0,532.692464604
2015-12-04,09-36-01,168340.048622,396.0,540.107622401
2015-12-04,09-38-01,167927.313817,417.0,547.487379047
2015-12-04,09-40-01,168874.650219,410.0,554.830400375
2015-12-04,09-42-01,174210.353392,432.0,562.13536623
2015-12-04,09-44-01,167108.092433,423.0,569.400972882
2015-12-04,09-46-01,177595.240414,490.0,576.625932951
2015-12-04,09-48-01,161723.18125,325.0,583.808975406
2015-12-04,09-50-01,273239.36124,610.0,590.948847866
2015-12-04,09-52-01,276174.849444,631.0,598.044307063
2015-12-04,09-54-01,301042.875542,622.0,605.094133141
2015-12-04,09-56-01,230564.03355,682.0,612.097120077
2015-12-04,09-58-00,272729.334209,698.0,618.994322101
2015-12-04,10-00-01,199323.899036,698.0,625.957835947
2015-12-04,10-01-01,220872.158165,342.0,629.391900488
2015-12-04,10-02-01,217962.867698,397.0,632.813231691
2015-12-04,10-03-01,237965.304949,450.0,636.221687434
2015-12-04,10-04-01,163384.193072,450.0,639.617126605
2015-12-04,10-05-01,232581.598478,450.0,642.999409129
2015-12-04,10-06-02,236250.406208,450.0,646.424431991
2015-12-04,10-07-02,280071.269422,671.0,649.779762244
2015-12-04,10-08-01,231969.438884,668.0,653.065931283
2015-12-04,10-09-01,229175.850322,668.0,656.394206785
2015-12-04,10-10-01,221143.991467,650.0,659.70864053
2015-12-04,10-11-00,230251.940775,650.0,662.954208705
2015-12-04,10-12-01,262022.06368,626.0,666.295450215
2015-12-04,10-13-01,258098.830102,651.0,669.567559131
2015-12-04,10-14-02,267797.875658,643.0,672.879469513
2015-12-04,10-15-01,270737.661929,647.0,676.068533022
2015-12-04,10-16-01,275936.090151,643.0,679.297139385
2015-12-04,10-17-01,275001.986964,626.0,682.510988002
2015-12-04,10-18-01,283464.452524,612.0,685.709952155
2015-12-04,10-19-00,279291.85788,615.0,688.840964222
2015-12-04,10-20-01,226229.135314,598.0,692.062727521
2015-12-04,10-22-01,218175.032402,534.0,698.354468312
2015-12-04,10-24-00,217182.476359,519.0,704.532545204
2015-12-04,10-26-01,187385.978914,506.0,710.750964753
2015-12-04,10-28-01,174475.185097,387.0,716.853818603
2015-12-04,10-30-00,113188.131472,281.0,722.841790434
2015-12-04,10-32-01,141200.581728,297.0,728.864110262
2015-12-04,10-34-01,172684.085614,415.0,734.76975034
2015-12-04,10-36-01,105074.203598,279.0,740.607878781
2015-12-04,10-38-01,173280.717064,410.0,746.377640881
2015-12-04,10-40-01,111761.326564,348.0,752.078197318
2015-12-04,10-42-01,105914.54888,268.0,757.708726313
2015-12-04,10-44-01,114072.751887,292.0,763.268425543
2015-12-04,10-46-01,87835.8771444,229.0,768.756504806
2015-12-04,10-48-01,126155.321607,324.0,774.172197354
2015-12-04,10-50-00,131780.913382,330.0,779.470535625
2015-12-04,10-52-01,120301.780682,315.0,784.783437448
2015-12-04,10-54-01,108664.876376,293.0,789.977537764
2015-12-04,10-56-01,69769.6033022,243.0,795.096357091
2015-12-04,10-58-01,58984.2023156,246.0,800.139219153
2015-12-04,11-00-01,42687.9595133,254.0,805.10546105
2015-12-04,11-02-00,88597.8602822,260.0,809.954023192
2015-12-04,11-04-01,95925.9431244,264.0,814.805544345
2015-12-04,11-06-01,108067.973662,298.0,819.538161506
2015-12-04,11-08-01,101074.317658,304.0,824.191707195
2015-12-04,11-10-01,125350.582103,334.0,828.765617311
2015-12-04,11-12-01,135865.241,376.0,833.259345215
2015-12-04,11-14-01,134853.217228,367.0,837.672363404
2015-12-04,11-16-01,140780.044886,401.0,842.004163585
2015-12-04,11-18-01,152449.676172,404.0,846.254256773
2015-12-04,11-20-01,190844.552871,417.0,850.422174711
2015-12-04,11-22-01,188469.173308,417.0,854.507464393
2015-12-04,11-24-01,201495.035147,454.0,858.509696472
2015-12-04,11-26-01,200921.33014,485.0,862.428459682
2015-12-04,11-28-01,206081.29429,492.0,866.263363563
2015-12-04,11-30-01,244913.79956,513.0,870.014033302
2015-12-04,11-32-01,247702.427933,522.0,873.680117491
2015-12-04,11-34-01,248769.710996,517.0,877.26128288
2015-12-04,11-36-00,250565.17352,547.0,880.728436035
2015-12-04,11-38-01,253388.750613,548.0,884.167621346
2015-12-04,11-40-01,250401.665671,531.0,887.492224719
2015-12-04,11-42-01,167324.977353,499.0,890.730770739
2015-12-04,11-44-00,259415.475751,538.0,893.857108651
2015-12-04,11-46-01,255112.946658,541.0,896.948755429
2015-12-04,11-48-01,255873.081387,554.0,899.92777695
2015-12-04,11-50-01,254125.800622,531.0,902.819904
2015-12-04,11-52-01,248853.975964,509.0,905.624971012
2015-12-04,11-54-01,255979.08496,538.0,908.342832949
2015-12-04,11-56-01,248649.712844,512.0,910.973361012
2015-12-04,11-58-01,214863.498937,475.0,913.516443179
2015-12-04,12-00-01,211268.844491,441.0,915.971983711
2015-12-04,12-01-01,164490.337606,418.0,917.166900261
2015-12-04,12-02-01,200757.759826,403.0,918.3399026
2015-12-04,12-03-01,205212.356007,410.0,919.490983088
2015-12-04,12-04-01,164521.688744,409.0,920.620135744
2015-12-04,12-05-01,159643.409758,364.0,921.727353198
2015-12-04,12-06-01,158525.786208,357.0,922.812631233
2015-12-04,12-07-01,154772.3114,353.0,923.875965706
2015-12-04,12-08-01,156027.186683,353.0,924.917353282
2015-12-04,12-09-01,157147.359025,362.0,925.936791418
2015-12-04,12-10-01,159022.788106,375.0,926.934278337
2015-12-04,12-11-01,195232.110937,390.0,927.909812996
2015-12-04,12-12-01,189369.8001,376.0,928.86339507
2015-12-04,12-13-01,150149.259925,359.0,929.795025526
2015-12-04,12-14-00,155588.734574,346.0,930.689722151
2015-12-04,12-15-02,92368.4386861,288.0,931.607042555
2015-12-04,12-16-01,53956.8886833,268.0,932.458214706
2015-12-04,12-17-01,54549.4049667,262.0,933.302051712
2015-12-04,12-18-01,62769.2886044,265.0,934.123947432
2015-12-04,12-19-01,68452.3928822,269.0,934.923905677
2015-12-04,12-20-01,97459.1956583,278.0,935.701930728
2015-12-04,12-22-01,158648.427025,398.0,937.192200477
2015-12-04,12-24-01,215954.777668,431.0,938.594798934
2015-12-04,12-26-01,215468.80613,438.0,939.909773625
2015-12-04,12-28-01,203609.986002,426.0,941.137176646
2015-12-04,12-30-01,181245.975058,415.0,942.277061915
2015-12-04,12-32-01,172336.911728,454.0,943.329486527
2015-12-04,12-34-01,198029.793685,369.0,944.29450798
2015-12-04,12-36-00,168641.610828,455.0,945.165230335
2015-12-04,12-38-00,166503.054692,464.0,945.956343054
2015-12-04,12-40-00,182549.929977,376.0,946.660219187
2015-12-04,12-42-01,163252.979256,431.0,947.281681548
2015-12-04,12-44-01,264696.469671,647.0,947.810504924
2015-12-04,12-46-01,114085.521287,345.0,948.252229875
2015-12-04,12-48-01,173176.527264,396.0,948.606892108
2015-12-04,12-50-00,201030.780715,406.0,948.8726505
2015-12-04,12-52-00,203404.554244,654.0,949.053994002
2015-12-04,12-54-01,167742.806848,432.0,949.148763356
2015-12-04,12-56-00,180628.501013,478.0,949.155704628
2015-12-04,12-58-01,253653.034911,612.0,949.075051942
2015-12-04,13-00-01,274410.283484,816.0,948.907710964
2015-12-04,13-02-01,262210.723009,812.0,948.653363488
2015-12-04,13-04-00,196298.584377,666.0,948.315192719
2015-12-04,13-06-01,250010.705053,666.0,947.883557309
2015-12-04,13-08-01,195888.846663,715.0,947.368036254
2015-12-04,13-10-01,186217.621266,438.0,946.765385063
2015-12-04,13-12-01,195938.597657,462.0,946.075558411
2015-12-04,13-14-00,141884.394144,364.0,945.305343365
2015-12-04,13-16-00,201640.706556,378.0,944.44174265
2015-12-04,13-18-01,215305.282404,378.0,943.482518495
2015-12-04,13-20-01,211877.821476,680.0,942.443468376
2015-12-04,13-22-01,226584.939262,652.0,941.316972468
2015-12-04,13-24-00,132674.53515,621.0,940.113452343
2015-12-04,13-26-01,108672.740537,368.0,938.801418456
2015-12-04,13-28-01,58394.6237361,362.0,937.412253959
2015-12-04,13-30-00,50217.5834611,345.0,935.948101871
2015-12-04,13-32-01,32180.0049956,325.0,934.370912272
2015-12-04,13-34-00,44465.6220417,327.0,932.73278674
2015-12-04,13-36-00,157516.091179,366.0,930.993496938
2015-12-04,13-38-01,248387.778027,578.0,929.150827076
2015-12-04,13-40-00,166916.30934,547.0,927.251548783
2015-12-04,13-42-01,48621.041625,318.0,925.231819847
2015-12-04,13-44-00,37404.1623861,287.0,923.158417662
2015-12-04,13-46-00,33894.3073711,267.0,920.980191152
2015-12-04,13-48-00,31473.4083244,250.0,918.714232126
2015-12-04,13-50-00,31339.2614422,240.0,916.360590672
2015-12-04,13-52-01,32836.5826978,232.0,913.898617334
2015-12-04,13-54-00,36802.7721467,213.0,911.390525059
2015-12-04,13-56-00,40847.3490133,172.0,908.774271624
2015-12-04,13-58-01,34143.2307964,165.0,906.047783857
2015-12-04,14-00-00,26217.2665422,169.0,903.279876624
2015-12-04,14-01-01,24521.7173387,181.0,901.827829204
2015-12-04,14-02-01,22970.4111644,183.0,900.377656875
2015-12-04,14-03-01,22070.9163751,181.0,898.905757771
2015-12-04,14-04-00,22149.9040658,179.0,897.437224736
2015-12-04,14-05-01,20105.171584,178.0,895.896866706
2015-12-04,14-06-01,20838.0594969,172.0,894.359922839
2015-12-04,14-07-01,23281.3959378,172.0,892.801346373
2015-12-04,14-08-00,26122.5350151,188.0,891.24767793
2015-12-04,14-09-01,25707.2113813,199.0,889.619402468
2015-12-04,14-10-00,30534.1040778,207.0,888.023322826
2015-12-04,14-11-00,26830.7401911,213.0,886.378850189
2015-12-04,14-12-01,25340.4422089,218.0,884.684940434
